Geography,Year,Sex,Drug Type,Dispensation Rate,Total Dispensation,Unique Dispensation,Total Population,Standard Error,Standard Score,Alberta Rate
Z2,2020,BOTH,STEROID ANTIBACTERIALS,0.0,0.0,0.0,1708573.4194000002,0.0011705645,-0.25469627300000003,2.981384E-4
Z2,2020,BOTH,STREPTOMYCIN,0.0,0.0,0.0,1708573.4194000002,0.0011705645,0.0,0.0
Z2,2020,BOTH,TETRACYCLINES,23.215086766000002,69251.0,39149.0,1708573.4194000002,0.11897932380000001,-13.86955657,24.865277228
Z2,2020,BOTH,THIRD-G-CEPHALOSPORINS,5.343597818300001,11554.0,9034.0,1708573.4194000002,0.0569982679,-140.446416,13.348800269
Z2,2020,BOTH,TRIMETHOPRIM AND DERIVATIVES,0.1873833329,1295.0,293.0,1708573.4194000002,0.0111113564,-1.053003715,0.1990836325
Z2,2020,F,ANY ANTIMICROBIALS,260.90328769,405599.0,221204.0,852640.1622000001,0.5614427505,-39.86556542,283.28552039
Z2,2020,F,BETA-L-PENICILLIN,87.42461679300001,92197.0,74440.0,852640.1622000001,0.3240629091,-11.859510960000001,91.26784441400001
Z2,2020,F,BETA-L-RESISTANT-PENICILLIN,1.3202246062,1353.0,1128.0,852640.1622000001,0.0398410887,-27.13029622,2.4011251452000004
Z2,2020,F,BETA-L-SENSITIVE-PENICILLIN,9.0871544575,9060.0,7719.0,852640.1622000001,0.1047778094,-16.63196268,10.829815072
Z2,2020,F,CARBAPENEMS,0.1975398625,435.0,169.0,852640.1622000001,0.0153779834,4.890379673300001,0.1223356852
Z2,2020,F,COMBINATION PENICILLIN,27.715953509000002,28641.0,23516.0,852640.1622000001,0.18298717850000001,-30.792535250000004,33.350592656
Z2,2020,F,COMBINATION SULFONAMIDES & TRIMETHORPIM,13.141242994,20793.0,10899.0,852640.1622000001,0.1273601372,-14.38911768,14.973842996
Z2,2020,F,FIRST-G-CEPHALOSPORINS,43.197788298,47959.0,36719.0,852640.1622000001,0.2282950367,-5.584627145,44.472730957
Z2,2020,F,FLUOROQUINOLONES,31.549896905,34220.0,26041.0,852640.1622000001,0.1977594638,-16.86548073,34.885205330000005
Z2,2020,F,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,852640.1622000001,0.0023456444,-0.209982639,4.925446E-4
Z2,2020,F,GLYCOPEPTIDE ANTIBACTERIALS,0.1458833704,322.0,121.0,852640.1622000001,0.0134076103,2.627515522,0.11065466630000001
Z2,2020,F,IMIDAZOLE DERIVATIVES,0.0281580654,39.0,24.0,852640.1622000001,0.0058404765,1.7472624771000003,0.01795322
Z2,2020,F,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,852640.1622000001,0.0023456444,-0.36468511300000006,8.554216E-4
Z2,2020,F,LINCOSAMIDES,10.561818216,11194.0,8832.0,852640.1622000001,0.11373686350000001,-46.446441740000004,15.844490819
Z2,2020,F,MACROLIDES,39.725245614,40700.0,33722.0,852640.1622000001,0.21894390970000002,-18.12485231,43.693571642
Z2,2020,F,MONOBACTAMS,0.030749796,115.0,25.0,852640.1622000001,0.0062438579,0.7580746232000001,0.0260164858
Z2,2020,F,NITROFURAN DERIVATIVES,48.124580735,54407.0,40407.0,852640.1622000001,0.2424368227,2.1919890789000003,47.593161867
Z2,2020,F,OTHER AMINOGLYCOSIDES,0.1355916922,383.0,115.0,852640.1622000001,0.0127838621,1.9287441375,0.1109348931
Z2,2020,F,OTHER ANTIBACTERIALS,8.0920081544,9026.0,6757.0,852640.1622000001,0.0996683896,5.240042491500001,7.5697415581
Z2,2020,F,OTHER CEPHALOSPORINS,0.0,0.0,0.0,852640.1622000001,0.0023456444,0.0,0.0
Z2,2020,F,POLYMYXINS,0.0068998856,39.0,6.0,852640.1622000001,0.0028466395,-0.40164102,0.0080432128
Z2,2020,F,SECOND-G-CEPHALOSPORINS,3.5664933371,3471.0,2971.0,852640.1622000001,0.0661195491,-9.137678463,4.170672516500001
Z2,2020,F,STEROID ANTIBACTERIALS,0.0,0.0,0.0,852640.1622000001,0.0023456444,-0.258405404,6.061272E-4
Z2,2020,F,STREPTOMYCIN,0.0,0.0,0.0,852640.1622000001,0.0023456444,0.0,0.0
Z2,2020,F,TETRACYCLINES,28.855994031,42361.0,24755.0,852640.1622000001,0.18591532770000002,-8.323742507,30.403505347000003
Z2,2020,F,THIRD-G-CEPHALOSPORINS,7.5892012838,7978.0,6502.0,852640.1622000001,0.0950688644,-137.77341360000003,20.687163259000002
Z2,2020,F,TRIMETHOPRIM AND DERIVATIVES,0.2786852179,1055.0,229.0,852640.1622000001,0.0186172615,-0.7521309760000001,0.292687837
Z2,2020,M,ANY ANTIMICROBIALS,192.79689842000002,276454.0,159680.0,855933.2571800001,0.4918206902,-31.13208883,208.10830384000002
Z2,2020,M,BETA-L-PENICILLIN,76.83813694500002,79914.0,64714.0,855933.2571800001,0.30709972180000006,-6.940689014,78.96962061
Z2,2020,M,BETA-L-RESISTANT-PENICILLIN,1.199134241,1185.0,976.0,855933.2571800001,0.0391603717,-25.616572,2.2022887232
Z2,2020,M,BETA-L-SENSITIVE-PENICILLIN,7.312861335500001,7201.0,6169.0,855933.2571800001,0.0945902941,-14.81385371,8.714108115000002
Z2,2020,M,CARBAPENEMS,0.1955966817,446.0,143.0,855933.2571800001,0.0166949487,4.636041969000001,0.118198199
Z2,2020,M,COMBINATION PENICILLIN,23.277029005000003,23434.0,19063.0,855933.2571800001,0.1722141309,-27.59620789,28.029485963
Z2,2020,M,COMBINATION SULFONAMIDES & TRIMETHORPIM,8.243350370400002,17445.0,6419.0,855933.2571800001,0.10560567470000001,-7.474935932,9.0327460231
Z2,2020,M,FIRST-G-CEPHALOSPORINS,38.881874183,42142.0,31759.0,855933.2571800001,0.2229258996,-13.483947240000001,41.887795252000004
Z2,2020,M,FLUOROQUINOLONES,24.203938337000004,25589.0,18586.0,855933.2571800001,0.18181835880000002,-6.690376509000001,25.420371613
Z2,2020,M,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,855933.2571800001,0.0023366199,-0.24397718000000002,5.700819E-4
Z2,2020,M,GLYCOPEPTIDE ANTIBACTERIALS,0.1828357665,438.0,142.0,855933.2571800001,0.0156942029,1.9362226413,0.1524482954
Z2,2020,M,IMIDAZOLE DERIVATIVES,0.0197843051,20.0,13.0,855933.2571800001,0.0056293895,1.2716586685000002,0.0126256431
Z2,2020,M,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,855933.2571800001,0.0023366199,0.0,0.0
Z2,2020,M,LINCOSAMIDES,7.9130608855,8171.0,6503.0,855933.2571800001,0.1000084952,-41.14518501,12.027928923
Z2,2020,M,MACROLIDES,31.369883898,31511.0,26522.0,855933.2571800001,0.195801658,-11.174720830000002,33.557912763
Z2,2020,M,MONOBACTAMS,0.0171051146,42.0,15.0,855933.2571800001,0.0044815989,-0.023270035,0.0172094015
Z2,2020,M,NITROFURAN DERIVATIVES,3.6937769738,4258.0,2659.0,855933.2571800001,0.0738285294,3.4168476507000003,3.4415161365
Z2,2020,M,OTHER AMINOGLYCOSIDES,0.1230124826,302.0,98.0,855933.2571800001,0.0127908892,1.0951673655,0.1090043182
Z2,2020,M,OTHER ANTIBACTERIALS,1.0307663895,1050.0,772.0,855933.2571800001,0.0379135085,7.8194932259000005,0.7343019665000001
Z2,2020,M,OTHER CEPHALOSPORINS,0.0,0.0,0.0,855933.2571800001,0.0023366199,-0.39764530500000006,9.291459E-4
Z2,2020,M,POLYMYXINS,0.0120657426,14.0,10.0,855933.2571800001,0.0038352245,1.4804785104000002,0.0063877752
Z2,2020,M,SECOND-G-CEPHALOSPORINS,2.8436523075,2632.0,2275.0,855933.2571800001,0.0610470537,-8.598720196,3.3685788414
Z2,2020,M,STEROID ANTIBACTERIALS,0.0,0.0,0.0,855933.2571800001,0.0023366199,0.0,0.0
Z2,2020,M,STREPTOMYCIN,0.0,0.0,0.0,855933.2571800001,0.0023366199,0.0,0.0
Z2,2020,M,TETRACYCLINES,17.707203346,26890.0,14394.0,855933.2571800001,0.15037439870000002,-12.350795020000001,19.564446719
Z2,2020,M,THIRD-G-CEPHALOSPORINS,3.142750234,3576.0,2532.0,855933.2571800001,0.0642549497,-44.74874414,6.0180785372
Z2,2020,M,TRIMETHOPRIM AND DERIVATIVES,0.0861027289,240.0,64.0,855933.2571800001,0.0110991676,-0.977704632,0.0969544365
Z2,2021,BOTH,ANY ANTIMICROBIALS,203.45693965,615709.0,345293.0,1728146.3458,0.35058218100000005,-50.10720295,221.02363214
Z2,2021,BOTH,BETA-L-PENICILLIN,73.86895935999999,157807.0,125800.0,1728146.3458,0.210652001,-14.32232342,76.88598544800001
Z2,2021,BOTH,BETA-L-RESISTANT-PENICILLIN,1.0686131627,2185.0,1806.0,1728146.3458,0.0254957172,-28.35148757,1.7914546729000003
Z2,2021,BOTH,BETA-L-SENSITIVE-PENICILLIN,6.417255480500001,12736.0,10867.0,1728146.3458,0.0622612627,-19.179700020000002,7.6114078219
Z2,2021,BOTH,CARBAPENEMS,0.1664063446,873.0,279.0,1728146.3458,0.0101009988,5.840242760700001,0.10741405920000001
Z2,2021,BOTH,COMBINATION PENICILLIN,22.902499132000003,48015.0,38836.0,1728146.3458,0.1177176075,-36.473135649999996,27.196029399
Z2,2021,BOTH,COMBINATION SULFONAMIDES & TRIMETHORPIM,10.372374175000001,36368.0,17127.0,1728146.3458,0.0803427035,-10.649608870000002,11.227992543000001
Z2,2021,BOTH,FIRST-G-CEPHALOSPORINS,40.032099867,88323.0,67722.0,1728146.3458,0.1559117979,-16.48643947,42.602530285
Z2,2021,BOTH,FLUOROQUINOLONES,24.099097654,53119.0,39451.0,1728146.3458,0.12293162910000001,-16.14551494,26.083892108
Z2,2021,BOTH,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,1728146.3458,0.0011573067,0.0,0.0
Z2,2021,BOTH,GLYCOPEPTIDE ANTIBACTERIALS,0.1553882138,721.0,258.0,1728146.3458,0.0097865964,4.4268775833000005,0.11206414940000001
Z2,2021,BOTH,IMIDAZOLE DERIVATIVES,0.017125793,47.0,26.0,1728146.3458,0.0033999571,0.7531155378000001,0.0145652324
Z2,2021,BOTH,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,1728146.3458,0.0011573067,-0.18706371,2.164901E-4
Z2,2021,BOTH,LINCOSAMIDES,8.3289731133,17512.0,14038.0,1728146.3458,0.0711950824,-58.87123057,12.520315226
Z2,2021,BOTH,MACROLIDES,22.861782085,48717.0,39089.0,1728146.3458,0.11703572470000001,-24.84220416,25.769207452000003
Z2,2021,BOTH,MONOBACTAMS,0.027521187,160.0,47.0,1728146.3458,0.0040791411,1.5025606688,0.0213920301
Z2,2021,BOTH,NITROFURAN DERIVATIVES,24.978494899,56474.0,41936.0,1728146.3458,0.1236671743,5.6850743586000005,24.275437818000004
Z2,2021,BOTH,OTHER AMINOGLYCOSIDES,0.1205827216,594.0,203.0,1728146.3458,0.0085803731,2.0666351153,0.10285022120000001
Z2,2021,BOTH,OTHER ANTIBACTERIALS,4.7019085487000005,10312.0,7768.0,1728146.3458,0.0540692854,6.624096679500001,4.3437483747
Z2,2021,BOTH,OTHER CEPHALOSPORINS,0.0,0.0,0.0,1728146.3458,0.0011573067,-0.508868468,5.889169E-4
Z2,2021,BOTH,POLYMYXINS,0.0116059086,60.0,20.0,1728146.3458,0.0026262192,1.8499087394,0.0067476428
Z2,2021,BOTH,SECOND-G-CEPHALOSPORINS,2.4368254653000005,4839.0,4063.0,1728146.3458,0.0386982354,-9.118294009,2.7896873531
Z2,2021,BOTH,STEROID ANTIBACTERIALS,0.0,0.0,0.0,1728146.3458,0.0011573067,-0.571739382,6.616778E-4
Z2,2021,BOTH,STREPTOMYCIN,0.0,0.0,0.0,1728146.3458,0.0011573067,0.0,0.0
Z2,2021,BOTH,TETRACYCLINES,21.011064964,63613.0,36138.0,1728146.3458,0.1119972721,-8.257733798,21.935908623000003
Z2,2021,BOTH,THIRD-G-CEPHALOSPORINS,5.6242308631,12191.0,9578.0,1728146.3458,0.0582005355,-146.8063533,14.168439235000001
Z2,2021,BOTH,TRIMETHOPRIM AND DERIVATIVES,0.1614563879,1133.0,260.0,1728146.3458,0.0101636116,-2.310830471,0.1849427713
Z2,2021,F,ANY ANTIMICROBIALS,235.86379065,367221.0,202170.0,862276.59944,0.5306417577,-39.00379589,256.56083346
Z2,2021,F,BETA-L-PENICILLIN,77.769337216,83438.0,66539.0,862276.59944,0.30473578970000004,-11.646246030000002,81.31836519800001
Z2,2021,F,BETA-L-RESISTANT-PENICILLIN,1.1321860294000001,1162.0,986.0,862276.59944,0.0365197206,-19.50155409,1.8443773356
Z2,2021,F,BETA-L-SENSITIVE-PENICILLIN,7.052413641,6915.0,5973.0,862276.59944,0.0922823382,-14.43285765,8.3843114923
Z2,2021,F,CARBAPENEMS,0.1716939627,312.0,149.0,862276.59944,0.0142455772,4.177757215000001,0.11217939980000001
Z2,2021,F,COMBINATION PENICILLIN,24.884821869,26037.0,21336.0,862276.59944,0.1723582138,-27.37669294,29.603419762
Z2,2021,F,COMBINATION SULFONAMIDES & TRIMETHORPIM,12.850966806,20282.0,10887.0,862276.59944,0.12455525110000001,-9.265754488,14.005065183
Z2,2021,F,FIRST-G-CEPHALOSPORINS,42.704437521,47615.0,36746.0,862276.59944,0.2254505441,-6.579120408,44.187703797000005
Z2,2021,F,FLUOROQUINOLONES,26.741305960000002,29858.0,22501.0,862276.59944,0.18026601590000002,-15.98371098,29.622625858000003
Z2,2021,F,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,862276.59944,0.0023194306,0.0,0.0
Z2,2021,F,GLYCOPEPTIDE ANTIBACTERIALS,0.1380479057,315.0,119.0,862276.59944,0.0127836473,2.7669806304,0.10267580130000001
Z2,2021,F,IMIDAZOLE DERIVATIVES,0.0249376513,42.0,21.0,862276.59944,0.0054930139,1.0908079924,0.0189458279
Z2,2021,F,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,862276.59944,0.0023194306,-0.191070222,4.431741E-4
Z2,2021,F,LINCOSAMIDES,9.682460053900002,10267.0,8235.0,862276.59944,0.1079450515,-43.25336189,14.351446430000001
Z2,2021,F,MACROLIDES,25.594573475,27483.0,21929.0,862276.59944,0.1748362897,-20.793842890000004,29.230091816
Z2,2021,F,MONOBACTAMS,0.040113499,125.0,34.0,862276.59944,0.0069810243,1.9052381586000002,0.0268129851
Z2,2021,F,NITROFURAN DERIVATIVES,46.284987244,52614.0,39444.0,862276.59944,0.2358441138,3.8771074241,45.370594279
Z2,2021,F,OTHER AMINOGLYCOSIDES,0.13383379780000002,325.0,115.0,862276.59944,0.0126339551,2.1426726244000003,0.10676336800000001
Z2,2021,F,OTHER ANTIBACTERIALS,7.5639464142,8583.0,6424.0,862276.59944,0.095480836,2.2255181420000003,7.351452081500001
Z2,2021,F,OTHER CEPHALOSPORINS,0.0,0.0,0.0,862276.59944,0.0023194306,-0.259034423,6.008124E-4
Z2,2021,F,POLYMYXINS,0.0159304093,44.0,14.0,862276.59944,0.0043109377,1.4756262036,0.0095690767
Z2,2021,F,SECOND-G-CEPHALOSPORINS,2.7019897740000003,2737.0,2290.0,862276.59944,0.0570441214,-6.890890507000001,3.0950745689
Z2,2021,F,STEROID ANTIBACTERIALS,0.0,0.0,0.0,862276.59944,0.0023194306,0.0,0.0
Z2,2021,F,STREPTOMYCIN,0.0,0.0,0.0,862276.59944,0.0023194306,0.0,0.0
Z2,2021,F,TETRACYCLINES,26.372933917,39589.0,23054.0,862276.59944,0.1760371624,-3.6219828940000003,27.010537508
Z2,2021,F,THIRD-G-CEPHALOSPORINS,8.035100191,8590.0,6932.0,862276.59944,0.0974568597,-143.5083122,22.020969635
Z2,2021,F,TRIMETHOPRIM AND DERIVATIVES,0.2497320959,948.0,212.0,862276.59944,0.0173522707,-1.2499389370000002,0.2714213747
Z2,2021,M,ANY ANTIMICROBIALS,171.4519414,248488.0,143123.0,865869.7463700001,0.4613783682,-32.331998160000005,186.36922595000001
Z2,2021,M,BETA-L-PENICILLIN,70.201820234,74369.0,59261.0,865869.7463700001,0.2928826517,-8.84401963,72.79208015500001
Z2,2021,M,BETA-L-RESISTANT-PENICILLIN,1.0194856457,1023.0,820.0,865869.7463700001,0.0363957181,-20.22307139,1.7555188510000002
Z2,2021,M,BETA-L-SENSITIVE-PENICILLIN,5.8285486962,5821.0,4894.0,865869.7463700001,0.0845272176,-12.697876130000001,6.901864834
Z2,2021,M,CARBAPENEMS,0.164901916,561.0,130.0,865869.7463700001,0.0147563162,4.2140724337,0.10271773090000001
Z2,2021,M,COMBINATION PENICILLIN,21.020784057,21978.0,17500.0,865869.7463700001,0.16201641490000002,-24.33760274,24.963875202
Z2,2021,M,COMBINATION SULFONAMIDES & TRIMETHORPIM,7.826572451300001,16086.0,6240.0,865869.7463700001,0.1014195239,-6.1623564250000005,8.4515557062
Z2,2021,M,FIRST-G-CEPHALOSPORINS,37.418665395,40708.0,30976.0,865869.7463700001,0.2170252571,-17.4042461,41.19582638
Z2,2021,M,FLUOROQUINOLONES,21.550556526,23261.0,16950.0,865869.7463700001,0.1693221063,-6.733737123,22.690727079000002
Z2,2021,M,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,865869.7463700001,0.0023098056,0.0,0.0
Z2,2021,M,GLYCOPEPTIDE ANTIBACTERIALS,0.1729047914,406.0,139.0,865869.7463700001,0.0149208268,3.4266584379000005,0.12177621450000001
Z2,2021,M,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,865869.7463700001,0.0023098056,0.0,0.0
Z2,2021,M,LINCOSAMIDES,6.963083037800001,7245.0,5803.0,865869.7463700001,0.0930281736,-40.26430486,10.708797781000001
Z2,2021,M,MACROLIDES,20.189506801,21234.0,17160.0,865869.7463700001,0.1566462961,-14.286333460000002,22.427408022
Z2,2021,M,MONOBACTAMS,0.0149238321,35.0,13.0,865869.7463700001,0.0042074789,-0.27681336,0.0160885185
Z2,2021,M,NITROFURAN DERIVATIVES,3.370665863,3860.0,2492.0,865869.7463700001,0.069553214,3.263332371,3.1436906082
Z2,2021,M,OTHER AMINOGLYCOSIDES,0.10645272280000001,269.0,88.0,865869.7463700001,0.0115806566,0.5920150219,0.0995968001
Z2,2021,M,OTHER ANTIBACTERIALS,1.7134641482000001,1729.0,1344.0,865869.7463700001,0.0475145368,9.840483024400001,1.2458981558000002
Z2,2021,M,OTHER CEPHALOSPORINS,0.0,0.0,0.0,865869.7463700001,0.0023098056,-0.286151586,6.609545E-4
Z2,2021,M,POLYMYXINS,0.0072177139,16.0,6.0,865869.7463700001,0.0029681187,1.1096792681,0.0039240542
Z2,2021,M,SECOND-G-CEPHALOSPORINS,2.1868620239000003,2102.0,1773.0,865869.7463700001,0.0530727335,-6.105153071,2.510879186
Z2,2021,M,STEROID ANTIBACTERIALS,0.0,0.0,0.0,865869.7463700001,0.0023098056,-0.570906863,0.0013186838
Z2,2021,M,STREPTOMYCIN,0.0,0.0,0.0,865869.7463700001,0.0023098056,0.0,0.0
Z2,2021,M,TETRACYCLINES,15.781603732,24024.0,13084.0,865869.7463700001,0.1402186759,-9.263666480000001,17.080542779
Z2,2021,M,THIRD-G-CEPHALOSPORINS,3.2629458655000003,3601.0,2646.0,865869.7463700001,0.0650861337,-46.79611537,6.308724085900001
Z2,2021,M,TRIMETHOPRIM AND DERIVATIVES,0.0610397059,185.0,48.0,865869.7463700001,0.0090149052,-3.157688167,0.0895059654
Z2,2022,BOTH,ANY ANTIMICROBIALS,256.41672826,789788.0,453970.0,1783370.0555,0.38505858970000006,-46.838458290000005,274.45227896000006
Z2,2022,BOTH,BETA-L-PENICILLIN,108.29982569,244003.0,193217.0,1783370.0555,0.248979854,-9.593824841,110.68849480000002
Z2,2022,BOTH,BETA-L-RESISTANT-PENICILLIN,0.9216548587,2005.0,1612.0,1783370.0555,0.0232862003,-26.964689070000002,1.549560009
Z2,2022,BOTH,BETA-L-SENSITIVE-PENICILLIN,8.5553159791,17482.0,15525.0,1783370.0555,0.0695057181,-14.40318262,9.5564195298
Z2,2022,BOTH,CARBAPENEMS,0.1671003111,953.0,289.0,1783370.0555,0.0099532454,6.973811143300001,0.0976882574
Z2,2022,BOTH,COMBINATION PENICILLIN,31.527106177,67256.0,55644.0,1783370.0555,0.1353215907,-47.480088450000004,37.952187269999996
Z2,2022,BOTH,COMBINATION SULFONAMIDES & TRIMETHORPIM,9.9860949662,35373.0,17108.0,1783370.0555,0.0773783694,-11.30724086,10.861030826
Z2,2022,BOTH,FIRST-G-CEPHALOSPORINS,38.357085853,87297.0,67220.0,1783370.0555,0.1498587741,-18.160981120000002,41.07866822
Z2,2022,BOTH,FLUOROQUINOLONES,24.300858141,54387.0,41328.0,1783370.0555,0.1210710683,-14.11725522,26.010049312
Z2,2022,BOTH,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,1783370.0555,0.0011214697,-0.595051386,6.673321E-4
Z2,2022,BOTH,GLYCOPEPTIDE ANTIBACTERIALS,0.13500973360000001,712.0,230.0,1783370.0555,0.0089984479,3.9172751215000003,0.0997603375
Z2,2022,BOTH,IMIDAZOLE DERIVATIVES,0.2084536257,450.0,376.0,1783370.0555,0.0109002937,1.1111356317,0.196341921
Z2,2022,BOTH,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,1783370.0555,0.0011214697,0.0,0.0
Z2,2022,BOTH,LINCOSAMIDES,7.363700326700001,15929.0,12883.0,1783370.0555,0.0656873598,-59.2723966,11.25714757
Z2,2022,BOTH,MACROLIDES,48.751919014,104381.0,86872.0,1783370.0555,0.16727871830000002,-17.59911358,51.695876178
Z2,2022,BOTH,MONOBACTAMS,0.0229764959,148.0,41.0,1783370.0555,0.0036407899,1.1116527627000001,0.0189292018
Z2,2022,BOTH,NITROFURAN DERIVATIVES,24.433945508,56843.0,42566.0,1783370.0555,0.1200282549,-0.532363556,24.497844176
Z2,2022,BOTH,OTHER AMINOGLYCOSIDES,0.1034869088,691.0,181.0,1783370.0555,0.0078011613,1.2092656384000002,0.0940532326
Z2,2022,BOTH,OTHER ANTIBACTERIALS,5.116655078900001,11562.0,8748.0,1783370.0555,0.0554237845,7.268501172300001,4.7138072365
Z2,2022,BOTH,OTHER CEPHALOSPORINS,0.0,0.0,0.0,1783370.0555,0.0011214697,-0.689352692,7.730882E-4
Z2,2022,BOTH,POLYMYXINS,0.0075941279,56.0,13.0,1783370.0555,0.00212964,0.6521965008000001,0.0062051841
Z2,2022,BOTH,SECOND-G-CEPHALOSPORINS,3.3708964385000004,6900.0,5917.0,1783370.0555,0.0443129155,-7.319463537000001,3.695243208
Z2,2022,BOTH,STEROID ANTIBACTERIALS,0.0,0.0,0.0,1783370.0555,0.0011214697,0.0,0.0
Z2,2022,BOTH,STREPTOMYCIN,0.0,0.0,0.0,1783370.0555,0.0011214697,0.0,0.0
Z2,2022,BOTH,TETRACYCLINES,23.517979663,67976.0,41744.0,1783370.0555,0.1165948368,-21.186628780000003,25.988231188000004
Z2,2022,BOTH,THIRD-G-CEPHALOSPORINS,6.5548112998,14687.0,11556.0,1783370.0555,0.061701614,-150.29410420000002,15.828200106
Z2,2022,BOTH,TRIMETHOPRIM AND DERIVATIVES,0.1395141523,881.0,228.0,1783370.0555,0.0093779288,-3.2110172020000003,0.169626843
Z2,2022,F,ANY ANTIMICROBIALS,291.06646205,462751.0,259424.0,890263.44545,0.5777991158,-38.99066709,313.59523502
Z2,2022,F,BETA-L-PENICILLIN,115.02246681,129561.0,102797.0,890263.44545,0.36240917470000006,-9.446145502,118.4458366
Z2,2022,F,BETA-L-RESISTANT-PENICILLIN,0.9508414033,1030.0,859.0,890263.44545,0.0328443518,-21.08101089,1.6432335416000001
Z2,2022,F,BETA-L-SENSITIVE-PENICILLIN,9.8509625118,10008.0,8940.0,890263.44545,0.1054789888,-10.30691501,10.938125484
Z2,2022,F,CARBAPENEMS,0.1840950527,430.0,163.0,890263.44545,0.0145931539,5.810505868700001,0.0993014464
Z2,2022,F,COMBINATION PENICILLIN,34.31227093100001,36983.0,30576.0,890263.44545,0.1985157307,-35.94365137,41.447651148000006
Z2,2022,F,COMBINATION SULFONAMIDES & TRIMETHORPIM,12.396799641000001,19717.0,10873.0,890263.44545,0.12023749880000001,-9.97205952,13.595815135
Z2,2022,F,FIRST-G-CEPHALOSPORINS,40.484101301,46641.0,36114.0,890263.44545,0.2154966378,-9.438122114,42.517984884
Z2,2022,F,FLUOROQUINOLONES,26.547597457,30075.0,23183.0,890263.44545,0.1763038326,-14.68415393,29.136470073
Z2,2022,F,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,890263.44545,0.0022465159,-0.41197726100000004,9.255135E-4
Z2,2022,F,GLYCOPEPTIDE ANTIBACTERIALS,0.117546445,346.0,102.0,890263.44545,0.0117681374,2.2738251919000003,0.0907877576
Z2,2022,F,IMIDAZOLE DERIVATIVES,0.30791572280000007,329.0,282.0,890263.44545,0.0185903072,0.5492923259,0.2977042097
Z2,2022,F,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,890263.44545,0.0022465159,0.0,0.0
Z2,2022,F,LINCOSAMIDES,8.476772841,9314.0,7486.0,890263.44545,0.099118873,-44.6239567,12.899849137
Z2,2022,F,MACROLIDES,54.634326833,58991.0,48759.0,890263.44545,0.2501801922,-16.1659337,58.678723232
Z2,2022,F,MONOBACTAMS,0.032988343,111.0,29.0,890263.44545,0.0062186656,1.5241737104,0.0235100163
Z2,2022,F,NITROFURAN DERIVATIVES,45.3446392,53125.0,40093.0,890263.44545,0.2291529095,-2.2828842160000002,45.867768760000004
Z2,2022,F,OTHER AMINOGLYCOSIDES,0.11842049530000001,429.0,105.0,890263.44545,0.0116859193,1.4522706797000002,0.1014493773
Z2,2022,F,OTHER ANTIBACTERIALS,7.952433426800001,9426.0,6989.0,890263.44545,0.0962268146,3.1812223951000003,7.6463145293000006
Z2,2022,F,OTHER CEPHALOSPORINS,0.0,0.0,0.0,890263.44545,0.0022465159,-0.225191298,5.058958E-4
Z2,2022,F,POLYMYXINS,0.0078807818,35.0,7.0,890263.44545,0.0030083171,0.12375132870000001,0.0075084986
Z2,2022,F,SECOND-G-CEPHALOSPORINS,3.7310770869,3886.0,3315.0,890263.44545,0.065427102,-6.413884627000001,4.150718970700001
Z2,2022,F,STEROID ANTIBACTERIALS,0.0,0.0,0.0,890263.44545,0.0022465159,0.0,0.0
Z2,2022,F,STREPTOMYCIN,0.0,0.0,0.0,890263.44545,0.0022465159,0.0,0.0
Z2,2022,F,TETRACYCLINES,29.103471517000003,41569.0,26234.0,890263.44545,0.1819760632,-13.87913086,31.629141111000003
Z2,2022,F,THIRD-G-CEPHALOSPORINS,9.1693433315,10140.0,8168.0,890263.44545,0.1024108905,-146.5809955,24.180833605
Z2,2022,F,TRIMETHOPRIM AND DERIVATIVES,0.2120276862,733.0,184.0,890263.44545,0.0158091337,-2.785305236,0.2560609491
Z2,2022,M,ANY ANTIMICROBIALS,222.20660442000002,327037.0,194546.0,893106.61004,0.512094137,-27.477451750000004,236.27764636
Z2,2022,M,BETA-L-PENICILLIN,101.91173483,114442.0,90420.0,893106.61004,0.34364737460000006,-4.304571236,103.39098943
Z2,2022,M,BETA-L-RESISTANT-PENICILLIN,0.9022777269000001,975.0,753.0,893106.61004,0.0337133448,-16.85594617,1.4705480517000002
Z2,2022,M,BETA-L-SENSITIVE-PENICILLIN,7.32596655,7474.0,6585.0,893106.61004,0.0916326286,-10.09742296,8.251219957900002
Z2,2022,M,CARBAPENEMS,0.1539332096,523.0,126.0,893106.61004,0.0139777783,3.9617404995000003,0.0985568791
