Geography,Year,Sex,Age,Drug Type,Dispensation Rate,Total Dispensation,Unique Dispensation,Total Population,Standard Error,Standard Score,Alberta Rate
Z2,2010,F,05to09,SECOND-G-CEPHALOSPORINS,31.596564115,1483.0,1209.0,38263.654099,0.9087129319,3.0117230929,28.859772393
Z2,2010,F,05to09,STEROID ANTIBACTERIALS,0.0,0.0,0.0,38263.654099,0.0522634598,0.0,0.0
Z2,2010,F,05to09,STREPTOMYCIN,0.0,0.0,0.0,38263.654099,0.0522634598,0.0,0.0
Z2,2010,F,05to09,THIRD-G-CEPHALOSPORINS,7.814204028400001,347.0,299.0,38263.654099,0.45190708710000005,-2.259322173,8.8352077307
Z2,2010,F,05to09,TRIMETHOPRIM AND DERIVATIVES,0.20907569310000002,24.0,8.0,38263.654099,0.0739194202,1.4101171267000001,0.10484065270000001
Z2,2010,M,05to09,ANY ANTIMICROBIALS,259.06920277,16926.0,10432.0,40267.233189000006,2.5364832542,-3.8448931230000003,268.82170979
Z2,2010,M,05to09,BETA-L-PENICILLIN,156.45475244,8461.0,6300.0,40267.233189000006,1.9711446018,-0.290479689,157.02732991
Z2,2010,M,05to09,BETA-L-RESISTANT-PENICILLIN,1.9370588397000001,91.0,78.0,40267.233189000006,0.21932872380000001,-5.910942976,3.233498419
Z2,2010,M,05to09,BETA-L-SENSITIVE-PENICILLIN,13.013061949,568.0,524.0,40267.233189000006,0.5684782507,-6.388633143000001,16.644860942
Z2,2010,M,05to09,CARBAPENEMS,0.0,0.0,0.0,40267.233189000006,0.049663242,0.0,0.0
Z2,2010,M,05to09,COMBINATION PENICILLIN,7.0032127282,316.0,282.0,40267.233189000006,0.4170352491,-15.56034518,13.492425158
Z2,2010,M,05to09,COMBINATION SULFONAMIDES & TRIMETHORPIM,9.0396079187,449.0,364.0,40267.233189000006,0.47380419560000003,-2.9726730590000003,10.448072886
Z2,2010,M,05to09,FIRST-G-CEPHALOSPORINS,18.998077082000002,842.0,765.0,40267.233189000006,0.6868769265000001,-4.966301436,22.409314948000002
Z2,2010,M,05to09,FLUOROQUINOLONES,0.6705203676000001,39.0,27.0,40267.233189000006,0.1290417049,-0.248155931,0.7025428320000001
Z2,2010,M,05to09,GLYCOPEPTIDE ANTIBACTERIALS,0.0,0.0,0.0,40267.233189000006,0.049663242,-0.18136068100000002,0.0090069594
Z2,2010,M,05to09,IMIDAZOLE DERIVATIVES,0.0,0.0,0.0,40267.233189000006,0.049663242,-0.18136068100000002,0.0090069594
Z2,2010,M,05to09,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,40267.233189000006,0.049663242,0.0,0.0
Z2,2010,M,05to09,LINCOSAMIDES,2.8062519088,134.0,113.0,40267.233189000006,0.2639899733,-4.51849759,3.9990899667
Z2,2010,M,05to09,MACROLIDES,83.169359669,4250.0,3349.0,40267.233189000006,1.4371621937,-1.2665996160000002,84.989668752
Z2,2010,M,05to09,MONOBACTAMS,0.0,0.0,0.0,40267.233189000006,0.049663242,0.0,0.0
Z2,2010,M,05to09,NITROFURAN DERIVATIVES,0.2235067892,27.0,9.0,40267.233189000006,0.0745022631,-2.198489785,0.38729925350000005
Z2,2010,M,05to09,OTHER AMINOGLYCOSIDES,0.2483408769,24.0,10.0,40267.233189000006,0.0785322807,0.6390718565000001,0.1981531065
Z2,2010,M,05to09,OTHER ANTIBACTERIALS,0.0,0.0,0.0,40267.233189000006,0.049663242,0.0,0.0
Z2,2010,M,05to09,OTHER CEPHALOSPORINS,0.0,0.0,0.0,40267.233189000006,0.049663242,0.0,0.0
Z2,2010,M,05to09,POLYMYXINS,0.0,0.0,0.0,40267.233189000006,0.049663242,0.0,0.0
Z2,2010,M,05to09,SECOND-G-CEPHALOSPORINS,33.029336626,1644.0,1330.0,40267.233189000006,0.905678443,5.5999286898,27.957601929000003
Z2,2010,M,05to09,STEROID ANTIBACTERIALS,0.0,0.0,0.0,40267.233189000006,0.049663242,0.0,0.0
Z2,2010,M,05to09,STREPTOMYCIN,0.0,0.0,0.0,40267.233189000006,0.049663242,0.0,0.0
Z2,2010,M,05to09,THIRD-G-CEPHALOSPORINS,1.8128884013,89.0,73.0,40267.233189000006,0.21218253820000002,-4.869914239000001,2.8461991655000003
Z2,2010,M,05to09,TRIMETHOPRIM AND DERIVATIVES,0.0,0.0,0.0,40267.233189000006,0.049663242,-0.36272136200000005,0.0180139188
Z2,2010,BOTH,10to14,ANY ANTIMICROBIALS,183.73019558000001,22583.0,14690.0,79954.19562700001,1.5158968114,-8.86405598,197.16718978000003
Z2,2010,BOTH,10to14,BETA-L-PENICILLIN,82.647320109,8047.0,6608.0,79954.19562700001,1.0167021892,-3.619530122,86.32730430800001
Z2,2010,BOTH,10to14,BETA-L-RESISTANT-PENICILLIN,2.3888677574000003,209.0,191.0,79954.19562700001,0.1728524045,-10.370156320000001,4.181374212300001
Z2,2010,BOTH,10to14,BETA-L-SENSITIVE-PENICILLIN,15.271243622000002,1404.0,1221.0,79954.19562700001,0.4370353569,-4.28736342,17.144973024000002
Z2,2010,BOTH,10to14,COMBINATION PENICILLIN,4.827764158900001,426.0,386.0,79954.19562700001,0.24572672580000002,-16.38348709,8.8536247995
Z2,2010,BOTH,10to14,COMBINATION SULFONAMIDES & TRIMETHORPIM,9.0426774272,1016.0,723.0,79954.19562700001,0.3363007921,-7.492377416,11.562369887
Z2,2010,BOTH,10to14,FIRST-G-CEPHALOSPORINS,18.135383498000003,1676.0,1450.0,79954.19562700001,0.4762585031,-5.669373555000001,20.835470861
Z2,2010,BOTH,10to14,FLUOROQUINOLONES,2.8391255546000003,262.0,227.0,79954.19562700001,0.1884393815,-0.23167938600000001,2.8827830748000003
Z2,2010,BOTH,10to14,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,79954.19562700001,0.0250130707,0.0,0.0
Z2,2010,BOTH,10to14,IMIDAZOLE DERIVATIVES,0.1000572883,8.0,8.0,79954.19562700001,0.0353755935,0.9362274233,0.0669376875
Z2,2010,BOTH,10to14,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,79954.19562700001,0.0250130707,0.0,0.0
Z2,2010,BOTH,10to14,LINCOSAMIDES,3.1768189025,299.0,254.0,79954.19562700001,0.1993313462,-10.390216270000002,5.2479146997
Z2,2010,BOTH,10to14,MACROLIDES,54.080964309,5259.0,4324.0,79954.19562700001,0.8224350001,-3.8472901060000004,57.245110347
Z2,2010,BOTH,10to14,NITROFURAN DERIVATIVES,2.1387245367000003,270.0,171.0,79954.19562700001,0.163552353,-0.6749017130000001,2.2491062999
Z2,2010,BOTH,10to14,OTHER AMINOGLYCOSIDES,0.1751002545,46.0,14.0,79954.19562700001,0.0467975115,0.30877292450000005,0.16065045
Z2,2010,BOTH,10to14,OTHER CEPHALOSPORINS,0.0,0.0,0.0,79954.19562700001,0.0250130707,0.0,0.0
Z2,2010,BOTH,10to14,SECOND-G-CEPHALOSPORINS,18.39803388,1767.0,1471.0,79954.19562700001,0.4796948743,3.6541192119,16.645171624000003
Z2,2010,BOTH,10to14,STEROID ANTIBACTERIALS,0.0,0.0,0.0,79954.19562700001,0.0250130707,0.0,0.0
Z2,2010,BOTH,10to14,STREPTOMYCIN,0.0,0.0,0.0,79954.19562700001,0.0250130707,0.0,0.0
Z2,2010,BOTH,10to14,TETRACYCLINES,11.01880887,1717.0,881.0,79954.19562700001,0.3712331032,-0.8872064850000001,11.348169287000001
Z2,2010,BOTH,10to14,THIRD-G-CEPHALOSPORINS,1.5258736461,141.0,122.0,79954.19562700001,0.1381461089,-4.040068126,2.0839933374
Z2,2010,BOTH,10to14,TRIMETHOPRIM AND DERIVATIVES,0.0750429662,11.0,6.0,79954.19562700001,0.0306361627,-2.066019886,0.1383378875
Z2,2010,F,10to14,ANY ANTIMICROBIALS,194.47703539,11958.0,7561.0,38878.626389,2.2365504883000003,-7.136213799000001,210.43753784
Z2,2010,F,10to14,BETA-L-PENICILLIN,87.014391048,4140.0,3383.0,38878.626389,1.4960292551,-2.8903346360000004,91.33841622000001
Z2,2010,F,10to14,BETA-L-RESISTANT-PENICILLIN,2.4435019656000003,103.0,95.0,38878.626389,0.250698012,-6.6690475750000004,4.115418934600001
Z2,2010,F,10to14,BETA-L-SENSITIVE-PENICILLIN,16.332881559,700.0,635.0,38878.626389,0.6481506338,-4.493112449000001,19.245095241
Z2,2010,F,10to14,COMBINATION PENICILLIN,5.195656811,229.0,202.0,38878.626389,0.3655651375,-11.669964720000001,9.4617890683
Z2,2010,F,10to14,COMBINATION SULFONAMIDES & TRIMETHORPIM,12.989142027,715.0,505.0,38878.626389,0.5780092339,-6.532211231,16.764820437
Z2,2010,F,10to14,FIRST-G-CEPHALOSPORINS,18.467730645000003,847.0,718.0,38878.626389,0.6892095864000001,-3.607028107,20.953728995000002
Z2,2010,F,10to14,FLUOROQUINOLONES,3.4980659718000005,157.0,136.0,38878.626389,0.2999566824,-0.8943866410000001,3.7663432214
Z2,2010,F,10to14,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,38878.626389,0.0514368546,0.0,0.0
Z2,2010,F,10to14,GLYCOPEPTIDE ANTIBACTERIALS,0.0,0.0,0.0,38878.626389,0.0514368546,-0.17859184900000002,0.009186203
Z2,2010,F,10to14,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,38878.626389,0.0514368546,0.0,0.0
Z2,2010,F,10to14,LINCOSAMIDES,3.3951816785,157.0,132.0,38878.626389,0.2955126341,-7.628550842,5.649514832
Z2,2010,F,10to14,MACROLIDES,54.708722955000006,2615.0,2127.0,38878.626389,1.1862407321000001,-3.302554322,58.626347412
Z2,2010,F,10to14,MONOBACTAMS,0.0,0.0,0.0,38878.626389,0.0514368546,-0.35718369800000005,0.018372406
Z2,2010,F,10to14,NITROFURAN DERIVATIVES,3.9353242182000003,245.0,153.0,38878.626389,0.31815210630000007,-0.710432924,4.161349949500001
Z2,2010,F,10to14,OTHER AMINOGLYCOSIDES,0.20576858660000003,15.0,8.0,38878.626389,0.0727501815,-0.20206526800000002,0.2204688715
Z2,2010,F,10to14,OTHER CEPHALOSPORINS,0.0,0.0,0.0,38878.626389,0.0514368546,0.0,0.0
Z2,2010,F,10to14,SECOND-G-CEPHALOSPORINS,18.827825672,878.0,732.0,38878.626389,0.6958964611,1.4464678995000002,17.821233779
Z2,2010,F,10to14,STEROID ANTIBACTERIALS,0.0,0.0,0.0,38878.626389,0.0514368546,0.0,0.0
Z2,2010,F,10to14,STREPTOMYCIN,0.0,0.0,0.0,38878.626389,0.0514368546,0.0,0.0
Z2,2010,F,10to14,TETRACYCLINES,13.117747394000002,1035.0,510.0,38878.626389,0.5808636178,0.23696196600000002,12.980104809
Z2,2010,F,10to14,THIRD-G-CEPHALOSPORINS,2.3406176723,103.0,91.0,38878.626389,0.24536340140000001,-2.516021881,2.9579573592000004
Z2,2010,M,10to14,ANY ANTIMICROBIALS,173.5581547,10625.0,7129.0,41075.569238,2.0555626441,-5.3865636310000005,184.63057368000003
Z2,2010,M,10to14,BETA-L-PENICILLIN,78.513823663,3907.0,3225.0,41075.569238,1.3825513441000001,-2.227359272,81.593262219
Z2,2010,M,10to14,BETA-L-RESISTANT-PENICILLIN,2.3371556811,106.0,96.0,41075.569238,0.2385349528,-7.9926528470000004,4.243682751000001
Z2,2010,M,10to14,BETA-L-SENSITIVE-PENICILLIN,14.266387804,704.0,586.0,41075.569238,0.5893390481,-1.517939539,15.160968847000001
Z2,2010,M,10to14,CARBAPENEMS,0.0,0.0,0.0,41075.569238,0.0486860022,-0.17825016300000002,0.0086782878
Z2,2010,M,10to14,COMBINATION PENICILLIN,4.4795483889000005,197.0,184.0,41075.569238,0.33023668860000005,-11.50549995,8.279086594
Z2,2010,M,10to14,COMBINATION SULFONAMIDES & TRIMETHORPIM,5.307291025900001,301.0,218.0,41075.569238,0.3594551052,-3.728636583,6.6475684811
Z2,2010,M,10to14,FIRST-G-CEPHALOSPORINS,17.820812069000002,829.0,732.0,41075.569238,0.6586761673000001,-4.407232907,20.723751349000004
Z2,2010,M,10to14,FLUOROQUINOLONES,2.2154288227000003,105.0,91.0,41075.569238,0.2322400442,0.7206030916,2.0480759289
Z2,2010,M,10to14,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,41075.569238,0.0486860022,0.0,0.0
Z2,2010,M,10to14,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,41075.569238,0.0486860022,0.0,0.0
Z2,2010,M,10to14,LINCOSAMIDES,2.9701353448000005,142.0,122.0,41075.569238,0.2689034193,-7.059724772,4.868519475100001
Z2,2010,M,10to14,MACROLIDES,53.486781578000006,2644.0,2197.0,41075.569238,1.1411203168000001,-2.150046552,55.940243380000005
Z2,2010,M,10to14,NITROFURAN DERIVATIVES,0.43821669020000004,25.0,18.0,41075.569238,0.10328866440000001,-0.042366598,0.44259267960000004
Z2,2010,M,10to14,OTHER AMINOGLYCOSIDES,0.1460722301,31.0,6.0,41075.569238,0.0596337382,0.7031720183000001,0.104139454
Z2,2010,M,10to14,OTHER ANTIBACTERIALS,0.0,0.0,0.0,41075.569238,0.0486860022,0.0,0.0
Z2,2010,M,10to14,OTHER CEPHALOSPORINS,0.0,0.0,0.0,41075.569238,0.0486860022,0.0,0.0
Z2,2010,M,10to14,SECOND-G-CEPHALOSPORINS,17.991229670000003,889.0,739.0,41075.569238,0.6618180817000001,3.7126432698,15.534135224
Z2,2010,M,10to14,STEROID ANTIBACTERIALS,0.0,0.0,0.0,41075.569238,0.0486860022,0.0,0.0
Z2,2010,M,10to14,STREPTOMYCIN,0.0,0.0,0.0,41075.569238,0.0486860022,0.0,0.0
Z2,2010,M,10to14,TETRACYCLINES,9.0321328927,682.0,371.0,41075.569238,0.46892497520000004,-1.65129264,9.8064652529
Z2,2010,M,10to14,THIRD-G-CEPHALOSPORINS,0.7547065220000001,38.0,31.0,41075.569238,0.1355492928,-3.7155871740000004,1.2583517360000003
Z2,2010,BOTH,15to19,ANY ANTIMICROBIALS,256.47181268,38029.0,22221.0,86641.10011900001,1.7205125371,-13.20793555,279.19623138000003
Z2,2010,BOTH,15to19,BETA-L-PENICILLIN,83.62082187400001,8490.0,7245.0,86641.10011900001,0.9824155699,-9.616381519,93.068104805
Z2,2010,BOTH,15to19,BETA-L-RESISTANT-PENICILLIN,3.4741017783000006,341.0,301.0,86641.10011900001,0.20024389750000002,-11.169203760000002,5.7106666705
Z2,2010,BOTH,15to19,BETA-L-SENSITIVE-PENICILLIN,29.039335795,2746.0,2516.0,86641.10011900001,0.578937072,-4.256605276,31.50364239
Z2,2010,BOTH,15to19,COMBINATION PENICILLIN,6.0594798459,583.0,525.0,86641.10011900001,0.2644573816,-16.19454838,10.342247707
Z2,2010,BOTH,15to19,COMBINATION SULFONAMIDES & TRIMETHORPIM,18.663197925000002,2247.0,1617.0,86641.10011900001,0.4641208211,-4.773089917,20.878488337
Z2,2010,BOTH,15to19,FIRST-G-CEPHALOSPORINS,28.808498467,2897.0,2496.0,86641.10011900001,0.5766314592,-4.071184864,31.156071736
Z2,2010,BOTH,15to19,FLUOROQUINOLONES,23.152983945000003,2347.0,2006.0,86641.10011900001,0.5169416281,-10.83763633,28.755409314
Z2,2010,BOTH,15to19,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,86641.10011900001,0.0230826671,0.0,0.0
Z2,2010,BOTH,15to19,IMIDAZOLE DERIVATIVES,0.31163039210000004,35.0,27.0,86641.10011900001,0.0599732969,-0.060161905,0.3152384999
Z2,2010,BOTH,15to19,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,86641.10011900001,0.0230826671,0.0,0.0
Z2,2010,BOTH,15to19,LINCOSAMIDES,11.922747963,1247.0,1033.0,86641.10011900001,0.37095924820000004,-15.06676241,17.511902819
Z2,2010,BOTH,15to19,MACROLIDES,69.43586810100001,7344.0,6016.0,86641.10011900001,0.8952203701000001,-2.547853795,71.71675871800001
Z2,2010,BOTH,15to19,MONOBACTAMS,0.0,0.0,0.0,86641.10011900001,0.0230826671,-0.525266757,0.0121245577
Z2,2010,BOTH,15to19,NITROFURAN DERIVATIVES,11.299487179000002,1149.0,979.0,86641.10011900001,0.36113317640000003,-2.127994016,12.067976418
Z2,2010,BOTH,15to19,OTHER AMINOGLYCOSIDES,0.1269605301,16.0,11.0,86641.10011900001,0.0382800401,-0.800906157,0.1576192499
Z2,2010,BOTH,15to19,OTHER CEPHALOSPORINS,0.0,0.0,0.0,86641.10011900001,0.0230826671,0.0,0.0
Z2,2010,BOTH,15to19,SECOND-G-CEPHALOSPORINS,12.31517142,1174.0,1067.0,86641.10011900001,0.37701467200000005,-1.8206080310000001,13.00156736
Z2,2010,BOTH,15to19,STEROID ANTIBACTERIALS,0.0,0.0,0.0,86641.10011900001,0.0230826671,0.0,0.0
Z2,2010,BOTH,15to19,STREPTOMYCIN,0.0,0.0,0.0,86641.10011900001,0.0230826671,0.0,0.0
Z2,2010,BOTH,15to19,TETRACYCLINES,40.88129069400001,7119.0,3542.0,86641.10011900001,0.6869107616000001,-3.534126265,43.308920058000005
Z2,2010,BOTH,15to19,THIRD-G-CEPHALOSPORINS,2.1352452790000003,238.0,185.0,86641.10011900001,0.1569863551,-5.706828101,3.0311394217
Z2,2010,BOTH,15to19,TRIMETHOPRIM AND DERIVATIVES,0.30008852570000005,46.0,26.0,86641.10011900001,0.0588522019,-4.377765312999999,0.5577296536
Z2,2010,F,15to19,ANY ANTIMICROBIALS,301.39031677,21867.0,12647.0,41962.197511000006,2.6800045766,-11.662773130000001,332.64660213
Z2,2010,F,15to19,BETA-L-PENICILLIN,97.730820673,4815.0,4101.0,41962.197511000006,1.5261128917,-9.494712865,112.22082438
Z2,2010,F,15to19,BETA-L-RESISTANT-PENICILLIN,3.6461388839,168.0,153.0,41962.197511000006,0.2947728577,-7.46216766,5.8457833699
Z2,2010,F,15to19,BETA-L-SENSITIVE-PENICILLIN,35.674966727000005,1644.0,1497.0,41962.197511000006,0.9220461877,-3.650493512,39.040890353
Z2,2010,F,15to19,CARBAPENEMS,0.0,0.0,0.0,41962.197511000006,0.0476574033,-0.52122939,0.0248404392
Z2,2010,F,15to19,COMBINATION PENICILLIN,7.1254609562,331.0,299.0,41962.197511000006,0.41207604680000004,-11.643360300000001,11.92341084
Z2,2010,F,15to19,COMBINATION SULFONAMIDES & TRIMETHORPIM,27.906069497,1517.0,1171.0,41962.197511000006,0.8154929745,-6.343543841000001,33.079184933
Z2,2010,F,15to19,FIRST-G-CEPHALOSPORINS,30.31299778,1466.0,1272.0,41962.197511000006,0.8499342531,-3.2740737720000004,33.095745226
Z2,2010,F,15to19,FLUOROQUINOLONES,37.009501221,1841.0,1553.0,41962.197511000006,0.9391338712,-10.04525587,46.44334124900001
Z2,2010,F,15to19,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,41962.197511000006,0.0476574033,0.0,0.0
Z2,2010,F,15to19,IMIDAZOLE DERIVATIVES,0.4289575158,20.0,18.0,41962.197511000006,0.1011062561,-0.9986706940000001,0.5299293706
Z2,2010,F,15to19,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,41962.197511000006,0.0476574033,0.0,0.0
Z2,2010,F,15to19,LINCOSAMIDES,14.513062616,735.0,609.0,41962.197511000006,0.5880989753,-10.42229736,20.642405016
Z2,2010,F,15to19,MACROLIDES,81.64491383200001,4188.0,3426.0,41962.197511000006,1.3948755303,-2.877103195,85.65811467700001
Z2,2010,F,15to19,MONOBACTAMS,0.0,0.0,0.0,41962.197511000006,0.0476574033,-0.34748626000000005,0.0165602928
Z2,2010,F,15to19,NITROFURAN DERIVATIVES,23.020720012,1134.0,966.0,41962.197511000006,0.7406795254,-1.651927254,24.244268707000003
Z2,2010,F,15to19,OTHER AMINOGLYCOSIDES,0.1906477848,12.0,8.0,41962.197511000006,0.0674041707,0.2487191795,0.1738830747
Z2,2010,F,15to19,OTHER ANTIBACTERIALS,0.0,0.0,0.0,41962.197511000006,0.0476574033,-0.34748626000000005,0.0165602928
Z2,2010,F,15to19,OTHER CEPHALOSPORINS,0.0,0.0,0.0,41962.197511000006,0.0476574033,0.0,0.0
Z2,2010,F,15to19,POLYMYXINS,0.0,0.0,0.0,41962.197511000006,0.0476574033,-0.34748626000000005,0.0165602928
Z2,2010,F,15to19,SECOND-G-CEPHALOSPORINS,15.156498890000002,700.0,636.0,41962.197511000006,0.6009942739,-1.7709119460000002,16.22080683
Z2,2010,F,15to19,STEROID ANTIBACTERIALS,0.0,0.0,0.0,41962.197511000006,0.0476574033,0.0,0.0
Z2,2010,F,15to19,STREPTOMYCIN,0.0,0.0,0.0,41962.197511000006,0.0476574033,0.0,0.0
Z2,2010,F,15to19,TETRACYCLINES,39.48792242300001,3130.0,1657.0,41962.197511000006,0.9700699031,-4.8483299870000005,44.191141424
Z2,2010,F,15to19,THIRD-G-CEPHALOSPORINS,2.7882238524000003,137.0,117.0,41962.197511000006,0.2577713863,-6.818353872,4.5458003826
Z2,2010,F,15to19,TRIMETHOPRIM AND DERIVATIVES,0.5242814081,33.0,22.0,41962.197511000006,0.1117771718,-1.9024602210000001,0.7369330311000001
Z2,2010,M,15to19,ANY ANTIMICROBIALS,214.28458268000003,16162.0,9574.0,44678.902608000004,2.1900005002,-6.368431838000001,228.23145159
Z2,2010,M,15to19,BETA-L-PENICILLIN,70.368782948,3675.0,3144.0,44678.902608000004,1.2549856823,-3.535703313,74.806039982
Z2,2010,M,15to19,BETA-L-RESISTANT-PENICILLIN,3.3125254060000002,173.0,148.0,44678.902608000004,0.2722879111,-8.334221885,5.5818332736
Z2,2010,M,15to19,BETA-L-SENSITIVE-PENICILLIN,22.807185059000002,1102.0,1019.0,44678.902608000004,0.7144709815000001,-2.113049249,24.31689743
Z2,2010,M,15to19,COMBINATION PENICILLIN,5.0583158226,252.0,226.0,44678.902608000004,0.3364741634,-11.223141770000002,8.8346130597
Z2,2010,M,15to19,COMBINATION SULFONAMIDES & TRIMETHORPIM,9.9823400747,730.0,446.0,44678.902608000004,0.47267750210000004,1.5595876473999999,9.245158081200001
Z2,2010,M,15to19,FIRST-G-CEPHALOSPORINS,27.395480384,1431.0,1224.0,44678.902608000004,0.7830476875000001,-2.4406151840000003,29.306598461
Z2,2010,M,15to19,FLUOROQUINOLONES,10.139013574000002,506.0,453.0,44678.902608000004,0.4763724132,-3.675699535,11.890015431
Z2,2010,M,15to19,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,44678.902608000004,0.0447598496,0.0,0.0
Z2,2010,M,15to19,IMIDAZOLE DERIVATIVES,0.20143735580000002,15.0,9.0,44678.902608000004,0.0671457853,1.3538601636,0.110531352
Z2,2010,M,15to19,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,44678.902608000004,0.0447598496,0.0,0.0
Z2,2010,M,15to19,LINCOSAMIDES,9.4899376495,512.0,424.0,44678.902608000004,0.46087211370000003,-10.92936606,14.526977685
Z2,2010,M,15to19,MACROLIDES,57.96919460400001,3156.0,2590.0,44678.902608000004,1.1390620546,-0.39903005900000005,58.423714604000004
Z2,2010,M,15to19,MONOBACTAMS,0.0,0.0,0.0,44678.902608000004,0.0447598496,-0.176387916,0.0078950966
Z2,2010,M,15to19,NITROFURAN DERIVATIVES,0.2909650694,15.0,13.0,44678.902608000004,0.0806991906,-2.068800571,0.45791560090000005
Z2,2010,M,15to19,OTHER CEPHALOSPORINS,0.0,0.0,0.0,44678.902608000004,0.0447598496,0.0,0.0
Z2,2010,M,15to19,SECOND-G-CEPHALOSPORINS,9.646611148400002,474.0,431.0,44678.902608000004,0.4646609088,-0.6142551020000001,9.932031482600001
Z2,2010,M,15to19,STEROID ANTIBACTERIALS,0.0,0.0,0.0,44678.902608000004,0.0447598496,0.0,0.0
Z2,2010,M,15to19,STREPTOMYCIN,0.0,0.0,0.0,44678.902608000004,0.0447598496,0.0,0.0
Z2,2010,M,15to19,TETRACYCLINES,42.189935069,3989.0,1885.0,44678.902608000004,0.9717469355,-0.28586596000000003,42.467724440000005
Z2,2010,M,15to19,THIRD-G-CEPHALOSPORINS,1.5219711325,101.0,68.0,44678.902608000004,0.1845661099,-0.35187000300000004,1.5869144102
Z2,2010,BOTH,20to24,ANY ANTIMICROBIALS,227.81360876000002,37162.0,22606.0,99230.24407100001,1.5151924655,-14.62151612,249.96801982
Z2,2010,BOTH,20to24,BETA-L-PENICILLIN,70.19029394900001,8210.0,6965.0,99230.24407100001,0.8410397084000001,-6.592197948,75.734594189
Z2,2010,BOTH,20to24,BETA-L-RESISTANT-PENICILLIN,3.4465298680000003,370.0,342.0,99230.24407100001,0.1863669911,-10.25959532,5.358579777500001
Z2,2010,BOTH,20to24,BETA-L-SENSITIVE-PENICILLIN,19.923361254000003,2151.0,1977.0,99230.24407100001,0.4480838334,-7.034695763,23.075494699
Z2,2010,BOTH,20to24,COMBINATION PENICILLIN,5.895380037400001,625.0,585.0,99230.24407100001,0.24374396610000001,-13.919626260000001,9.2882049476
Z2,2010,BOTH,20to24,COMBINATION SULFONAMIDES & TRIMETHORPIM,16.224892069,2147.0,1610.0,99230.24407100001,0.404360643,-5.649200919,18.509206585
Z2,2010,BOTH,20to24,FIRST-G-CEPHALOSPORINS,27.914876416000002,3162.0,2770.0,99230.24407100001,0.5303906078,-6.273846098,31.242465462000002
Z2,2010,BOTH,20to24,FLUOROQUINOLONES,39.413386882000005,4567.0,3911.0,99230.24407100001,0.6302311260000001,-9.270785171000002,45.256124259
Z2,2010,BOTH,20to24,GLYCOPEPTIDE ANTIBACTERIALS,0.0906981544,20.0,9.0,99230.24407100001,0.0302327181,0.7771330243000001,0.0672033107
Z2,2010,BOTH,20to24,IMIDAZOLE DERIVATIVES,0.5341113538,56.0,53.0,99230.24407100001,0.0733658368,1.3019864562,0.438590028
Z2,2010,BOTH,20to24,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,99230.24407100001,0.020154333,0.0,0.0
Z2,2010,BOTH,20to24,LINCOSAMIDES,10.984554258000001,1300.0,1090.0,99230.24407100001,0.332712555,-19.50123744,17.472860793000002
Z2,2010,BOTH,20to24,MACROLIDES,59.064653674,6920.0,5861.0,99230.24407100001,0.7715104291000001,-2.4664569160000003,60.967550907
Z2,2010,BOTH,20to24,MONOBACTAMS,0.0,0.0,0.0,99230.24407100001,0.020154333,0.0,0.0
Z2,2010,BOTH,20to24,NITROFURAN DERIVATIVES,16.920244586000003,2022.0,1679.0,99230.24407100001,0.4129346136,0.38341198670000004,16.761920505
Z2,2010,BOTH,20to24,OTHER AMINOGLYCOSIDES,0.1914738816,34.0,19.0,99230.24407100001,0.0439271211,0.8965344724000001,0.1520917033
Z2,2010,BOTH,20to24,OTHER CEPHALOSPORINS,0.0,0.0,0.0,99230.24407100001,0.020154333,0.0,0.0
Z2,2010,BOTH,20to24,POLYMYXINS,0.0,0.0,0.0,99230.24407100001,0.020154333,-0.35099314400000003,0.0070740327
Z2,2010,BOTH,20to24,SECOND-G-CEPHALOSPORINS,9.1000481602,972.0,903.0,99230.24407100001,0.30283064080000005,-2.01122889,9.709109893900001
Z2,2010,BOTH,20to24,STEROID ANTIBACTERIALS,0.0,0.0,0.0,99230.24407100001,0.020154333,0.0,0.0
Z2,2010,BOTH,20to24,STREPTOMYCIN,0.0,0.0,0.0,99230.24407100001,0.020154333,0.0,0.0
Z2,2010,BOTH,20to24,TETRACYCLINES,25.204009356000004,4278.0,2501.0,99230.24407100001,0.5039794013,-4.668613554,27.55689442
Z2,2010,BOTH,20to24,THIRD-G-CEPHALOSPORINS,2.7511773508000004,309.0,273.0,99230.24407100001,0.166508828,-6.227700823,3.788144516
